Order_ID,Order_Date,Customer_Name,Product,Category,Region,Quantity,Unit_Price,Sales,Profit
10343,2024-06-12,Customer_511,Smartwatch,Electronics,West,6,10000,60000,6736.31
10344,2024-04-02,Customer_968,Mouse,Accessories,West,5,500,2500,411.38
10345,2024-08-08,Customer_598,Headphones,Accessories,East,8,2500,20000,4886.73
10346,2025-09-03,Customer_904,Laptop,Electronics,West,1,50000,50000,6391.53
10347,2024-04-20,Customer_442,Chair,Furniture,South,9,3000,27000,2197.53
10348,2025-01-09,Customer_47,Chair,Furniture,West,6,3000,18000,3777.4
10349,2025-01-06,Customer_567,Laptop,Electronics,East,10,50000,500000,87754.43
10350,2025-07-17,Customer_287,Mobile,Electronics,North,7,20000,140000,23201.28
10351,2024-12-13,Customer_572,Monitor,Electronics,East,2,12000,24000,3527.13
10352,2025-02-15,Customer_513,Monitor,Electronics,North,4,12000,48000,8756.1
10353,2024-12-07,Customer_824,Laptop,Electronics,West,1,50000,50000,5164.81
10354,2025-06-11,Customer_144,Headphones,Accessories,East,8,2500,20000,2106.4
10355,2025-09-23,Customer_758,Smartwatch,Electronics,East,6,10000,60000,6457.52
10356,2025-06-05,Customer_546,Smartwatch,Electronics,West,6,10000,60000,9974.61
10357,2024-01-18,Customer_378,Smartwatch,Electronics,East,5,10000,50000,8036.59
10358,2025-12-05,Customer_645,Mobile,Electronics,North,7,20000,140000,25092.11
10359,2025-11-02,Customer_802,Smartwatch,Electronics,South,8,10000,80000,10011.21
10360,2025-06-20,Customer_645,Laptop,Electronics,West,10,50000,500000,80838.15
10361,2025-12-18,Customer_113,Monitor,Electronics,South,4,12000,48000,4097.62
10362,2024-06-04,Customer_423,Laptop,Electronics,South,8,50000,400000,53331.09
10363,2025-04-27,Customer_894,Keyboard,Accessories,North,9,1000,9000,1905.71
10364,2024-11-28,Customer_679,Monitor,Electronics,West,9,12000,108000,12446.79
10365,2024-06-26,Customer_471,Headphones,Accessories,East,7,2500,17500,2333.41
10366,2025-11-28,Customer_659,Headphones,Accessories,East,6,2500,15000,2923.46
10367,2024-09-09,Customer_286,Smartwatch,Electronics,East,8,10000,80000,9014.79
10368,2025-12-22,Customer_213,Printer,Electronics,West,5,15000,75000,15832.47
10369,2024-10-07,Customer_295,Table,Furniture,North,8,8000,64000,8914.98
10370,2025-02-08,Customer_839,Smartwatch,Electronics,East,9,10000,90000,13009.32
10371,2024-03-21,Customer_355,Monitor,Electronics,West,5,12000,60000,5229.08
10372,2025-07-05,Customer_278,Chair,Furniture,East,8,3000,24000,2793.07
10373,2025-08-23,Customer_246,Monitor,Electronics,South,2,12000,24000,4431.96
10374,2024-08-26,Customer_54,Laptop,Electronics,North,9,50000,450000,53263.88
10375,2024-04-12,Customer_698,Keyboard,Accessories,South,6,1000,6000,1211.71
10376,2024-06-10,Customer_417,Laptop,Electronics,West,9,50000,450000,110810.17
10377,2024-10-21,Customer_329,Mouse,Accessories,East,4,500,2000,417.01
10378,2024-08-25,Customer_548,Laptop,Electronics,North,2,50000,100000,19089.08
10379,2024-06-29,Customer_957,Monitor,Electronics,North,7,12000,84000,19318.46
10380,2024-10-23,Customer_898,Keyboard,Accessories,North,8,1000,8000,893.38
10381,2024-04-19,Customer_951,Laptop,Electronics,East,5,50000,250000,44138.38
10382,2025-07-10,Customer_537,Chair,Furniture,West,8,3000,24000,5955.53
10383,2024-07-16,Customer_829,Monitor,Electronics,North,9,12000,108000,17232.86
10384,2025-10-25,Customer_264,Table,Furniture,South,3,8000,24000,4902.97
10385,2025-08-04,Customer_691,Laptop,Electronics,South,6,50000,300000,64329.15
10386,2025-02-19,Customer_847,Monitor,Electronics,West,10,12000,120000,27065.39
10387,2025-11-16,Customer_98,Headphones,Accessories,South,6,2500,15000,1421.18
10388,2024-09-11,Customer_7,Monitor,Electronics,East,8,12000,96000,12961.18
10389,2024-09-30,Customer_977,Keyboard,Accessories,East,4,1000,4000,623.78
10390,2024-01-12,Customer_268,Chair,Furniture,East,10,3000,30000,6086.7
10391,2025-04-21,Customer_315,Printer,Electronics,South,1,15000,15000,2902.85
10392,2025-12-21,Customer_789,Keyboard,Accessories,East,9,1000,9000,2132.35
10393,2024-08-14,Customer_225,Mobile,Electronics,South,5,20000,100000,14248.25
10394,2025-09-12,Customer_383,Mouse,Accessories,West,3,500,1500,236.02
10395,2025-11-11,Customer_846,Headphones,Accessories,South,8,2500,20000,4174.99
10396,2024-03-24,Customer_539,Printer,Electronics,West,10,15000,150000,34264.94
10397,2025-07-31,Customer_115,Headphones,Accessories,North,6,2500,15000,1399.16
10398,2025-07-03,Customer_154,Headphones,Accessories,South,9,2500,22500,2573.25
10399,2025-11-27,Customer_211,Table,Furniture,West,9,8000,72000,11168.13
10400,2024-02-26,Customer_465,Mobile,Electronics,South,9,20000,180000,28031.77
10401,2024-02-29,Customer_573,Headphones,Accessories,West,7,2500,17500,2758.98
10402,2024-01-04,Customer_764,Chair,Furniture,South,1,3000,3000,441.93
10403,2024-12-18,Customer_718,Smartwatch,Electronics,North,2,10000,20000,1753.99
10404,2024-03-11,Customer_957,Headphones,Accessories,West,1,2500,2500,597.2
10405,2024-05-18,Customer_785,Laptop,Electronics,West,5,50000,250000,37376.84
10406,2025-01-21,Customer_385,Table,Furniture,North,7,8000,56000,8750.07
10407,2024-12-22,Customer_122,Headphones,Accessories,South,3,2500,7500,1433.26
10408,2024-08-16,Customer_855,Headphones,Accessories,North,7,2500,17500,2973.31
10409,2025-07-11,Customer_435,Laptop,Electronics,West,5,50000,250000,39677.67
10410,2024-06-07,Customer_283,Printer,Electronics,South,4,15000,60000,9498.38
10411,2025-03-05,Customer_630,Mobile,Electronics,North,1,20000,20000,4352.23
10412,2025-08-31,Customer_35,Printer,Electronics,West,4,15000,60000,5486.37
10413,2024-02-15,Customer_412,Smartwatch,Electronics,West,1,10000,10000,1216.05
10414,2024-02-27,Customer_144,Printer,Electronics,East,9,15000,135000,15786.33
10415,2025-09-04,Customer_792,Printer,Electronics,East,10,15000,150000,20132.04
10416,2025-11-07,Customer_534,Printer,Electronics,South,5,15000,75000,17172.29
10417,2025-07-24,Customer_972,Keyboard,Accessories,South,5,1000,5000,633.88
10418,2024-12-18,Customer_965,Keyboard,Accessories,West,9,1000,9000,1478.3
10419,2025-02-22,Customer_153,Headphones,Accessories,East,6,2500,15000,2975.59
10420,2025-04-29,Customer_247,Keyboard,Accessories,South,3,1000,3000,624.75
10421,2024-02-29,Customer_576,Chair,Furniture,West,3,3000,9000,1952.84
10422,2025-02-01,Customer_249,Keyboard,Accessories,East,9,1000,9000,1530.89
10423,2025-04-05,Customer_868,Printer,Electronics,East,6,15000,90000,17094.6
10424,2024-07-14,Customer_53,Mobile,Electronics,East,9,20000,180000,36572.29
10425,2024-03-15,Customer_193,Keyboard,Accessories,South,10,1000,10000,1824.97
10426,2024-12-06,Customer_311,Mouse,Accessories,North,4,500,2000,455.62
10427,2024-04-30,Customer_765,Printer,Electronics,West,4,15000,60000,14613.19
10428,2025-02-10,Customer_938,Printer,Electronics,South,10,15000,150000,29946.1
10429,2025-01-24,Customer_478,Headphones,Accessories,East,6,2500,15000,3177.56
10430,2025-05-24,Customer_478,Chair,Furniture,North,5,3000,15000,2117.09
10431,2025-01-14,Customer_321,Mouse,Accessories,West,6,500,3000,706.31
10432,2024-05-29,Customer_17,Laptop,Electronics,East,10,50000,500000,113447.21
10433,2025-03-03,Customer_303,Headphones,Accessories,South,10,2500,25000,4461.36
10434,2025-08-06,Customer_854,Printer,Electronics,South,6,15000,90000,10719.28
10435,2025-12-02,Customer_346,Mouse,Accessories,East,9,500,4500,860.78
10436,2024-12-26,Customer_174,Mouse,Accessories,South,8,500,4000,633.36
10437,2025-07-09,Customer_658,Headphones,Accessories,North,8,2500,20000,2225.76
10438,2024-03-17,Customer_968,Headphones,Accessories,North,1,2500,2500,556.6
10439,2025-10-07,Customer_237,Laptop,Electronics,North,7,50000,350000,36180.75
10440,2025-04-11,Customer_383,Monitor,Electronics,North,1,12000,12000,1406.19
10441,2025-11-06,Customer_500,Smartwatch,Electronics,North,10,10000,100000,23516.77
10442,2024-01-13,Customer_18,Laptop,Electronics,East,9,50000,450000,78200.73
10443,2025-12-15,Customer_691,Headphones,Accessories,West,5,2500,12500,1036.43
10444,2025-06-20,Customer_153,Monitor,Electronics,South,2,12000,24000,5665.64
10445,2024-12-28,Customer_274,Printer,Electronics,West,10,15000,150000,25424.63
10446,2025-04-15,Customer_579,Mobile,Electronics,South,6,20000,120000,29169.68
10447,2024-03-23,Customer_670,Printer,Electronics,North,5,15000,75000,14721.53
10448,2025-07-19,Customer_488,Mobile,Electronics,North,7,20000,140000,20226.48
10449,2025-03-20,Customer_661,Laptop,Electronics,East,3,50000,150000,14108.5
10450,2024-02-13,Customer_236,Smartwatch,Electronics,South,2,10000,20000,4642.29
10451,2024-03-17,Customer_701,Smartwatch,Electronics,East,8,10000,80000,10086.89
10452,2024-07-02,Customer_952,Headphones,Accessories,East,10,2500,25000,4796.96
10453,2025-12-30,Customer_841,Laptop,Electronics,West,4,50000,200000,35959.23
10454,2024-09-03,Customer_581,Mobile,Electronics,West,5,20000,100000,10761.65
10455,2024-05-23,Customer_810,Headphones,Accessories,North,6,2500,15000,2178.81
10456,2025-03-23,Customer_238,Headphones,Accessories,North,6,2500,15000,1336.93
10457,2025-09-01,Customer_407,Table,Furniture,East,10,8000,80000,16858.48
10458,2025-04-06,Customer_503,Laptop,Electronics,South,5,50000,250000,53300.8
10459,2025-03-18,Customer_191,Table,Furniture,West,9,8000,72000,17279.59
10460,2024-09-09,Customer_731,Mobile,Electronics,North,10,20000,200000,26042.9
10461,2025-12-29,Customer_803,Mobile,Electronics,South,5,20000,100000,10621.76
10462,2024-04-03,Customer_6,Keyboard,Accessories,East,6,1000,6000,847.91
10463,2024-04-14,Customer_136,Mouse,Accessories,North,6,500,3000,628.29
10464,2025-07-22,Customer_525,Monitor,Electronics,West,7,12000,84000,13129.49
10465,2025-07-21,Customer_96,Mobile,Electronics,East,1,20000,20000,1904.7
10466,2025-02-01,Customer_798,Keyboard,Accessories,North,1,1000,1000,129.61
10467,2024-06-22,Customer_702,Headphones,Accessories,West,4,2500,10000,1772.33
10468,2024-10-01,Customer_505,Monitor,Electronics,South,3,12000,36000,4525.78
10469,2025-03-07,Customer_307,Mobile,Electronics,West,3,20000,60000,9233.7
10470,2024-09-09,Customer_739,Mobile,Electronics,West,6,20000,120000,14734.67
10471,2024-04-19,Customer_139,Smartwatch,Electronics,East,10,10000,100000,11324.32
10472,2025-09-27,Customer_390,Laptop,Electronics,East,7,50000,350000,47766.92
10473,2025-10-28,Customer_998,Mouse,Accessories,South,6,500,3000,459.61
10474,2025-12-12,Customer_206,Chair,Furniture,West,6,3000,18000,3285.83
10475,2024-11-22,Customer_299,Table,Furniture,West,3,8000,24000,5855.46
10476,2024-10-14,Customer_837,Smartwatch,Electronics,West,4,10000,40000,5416.03
10477,2024-07-23,Customer_607,Table,Furniture,South,2,8000,16000,3815.22
10478,2025-04-17,Customer_966,Headphones,Accessories,South,1,2500,2500,605.03
10479,2024-03-11,Customer_839,Mouse,Accessories,West,5,500,2500,553.29
10480,2024-09-04,Customer_259,Mouse,Accessories,South,3,500,1500,281.5
10481,2025-09-04,Customer_491,Keyboard,Accessories,West,7,1000,7000,648.02
10482,2025-12-09,Customer_429,Headphones,Accessories,North,9,2500,22500,5332.37
10483,2024-03-28,Customer_112,Table,Furniture,South,9,8000,72000,13028.36
10484,2024-02-15,Customer_577,Table,Furniture,West,3,8000,24000,4559.76
10485,2024-04-10,Customer_265,Table,Furniture,South,7,8000,56000,5488.59
10486,2025-12-05,Customer_590,Headphones,Accessories,South,9,2500,22500,3934.32
10487,2025-11-26,Customer_603,Mouse,Accessories,South,6,500,3000,439.48
10488,2024-10-29,Customer_426,Table,Furniture,North,1,8000,8000,1296.57
10489,2024-12-17,Customer_467,Mobile,Electronics,South,3,20000,60000,8352.95
10490,2024-04-09,Customer_449,Headphones,Accessories,West,8,2500,20000,2784.22
10491,2025-12-28,Customer_118,Table,Furniture,North,2,8000,16000,2096.72
10492,2024-06-17,Customer_953,Table,Furniture,South,2,8000,16000,3121.82
10493,2024-12-04,Customer_574,Headphones,Accessories,West,3,2500,7500,1303.69
10494,2025-10-06,Customer_189,Mouse,Accessories,South,4,500,2000,431.24
10495,2025-09-20,Customer_905,Keyboard,Accessories,South,7,1000,7000,594.74
10496,2024-01-05,Customer_722,Mouse,Accessories,South,10,500,5000,765.12
10497,2024-03-05,Customer_592,Printer,Electronics,North,5,15000,75000,15592.15
10498,2024-07-20,Customer_469,Headphones,Accessories,North,3,2500,7500,1066.39
10499,2025-10-16,Customer_321,Chair,Furniture,West,8,3000,24000,4073.08
10500,2024-12-22,Customer_361,Smartwatch,Electronics,West,7,10000,70000,12585.36
10501,2025-12-23,Customer_820,Smartwatch,Electronics,East,3,10000,30000,6550.07
10502,2024-05-17,Customer_321,Smartwatch,Electronics,North,10,10000,100000,9440.78
10503,2025-01-17,Customer_711,Printer,Electronics,South,5,15000,75000,7491.1
10504,2024-05-21,Customer_589,Headphones,Accessories,West,7,2500,17500,2644.26
10505,2025-07-04,Customer_711,Keyboard,Accessories,South,3,1000,3000,488.2
10506,2024-05-23,Customer_192,Headphones,Accessories,East,3,2500,7500,1224.29
10507,2025-01-02,Customer_975,Mouse,Accessories,North,10,500,5000,445.57
10508,2025-01-28,Customer_987,Mouse,Accessories,West,3,500,1500,169.76
10509,2025-03-30,Customer_501,Keyboard,Accessories,South,8,1000,8000,1205.26
10510,2024-08-13,Customer_300,Mobile,Electronics,North,10,20000,200000,17049.26
10511,2024-06-21,Customer_800,Chair,Furniture,West,4,3000,12000,2056.72
10512,2024-04-25,Customer_587,Smartwatch,Electronics,North,8,10000,80000,13876.28
10513,2025-01-10,Customer_556,Chair,Furniture,North,9,3000,27000,5938.87
10514,2025-03-11,Customer_105,Mouse,Accessories,South,9,500,4500,527.18
10515,2024-12-22,Customer_883,Chair,Furniture,North,1,3000,3000,469.36
10516,2024-08-30,Customer_215,Mouse,Accessories,East,2,500,1000,211.86
10517,2024-05-22,Customer_804,Smartwatch,Electronics,South,7,10000,70000,7575.18
10518,2025-06-29,Customer_288,Printer,Electronics,South,1,15000,15000,2653.69
10519,2024-09-30,Customer_976,Table,Furniture,North,5,8000,40000,5167.47
10520,2024-10-10,Customer_888,Monitor,Electronics,South,7,12000,84000,19840.02
10521,2024-11-25,Customer_849,Monitor,Electronics,South,4,12000,48000,5033.35
10522,2025-10-09,Customer_276,Keyboard,Accessories,West,8,1000,8000,833.35
10523,2024-04-05,Customer_413,Keyboard,Accessories,East,8,1000,8000,742.7
10524,2024-12-01,Customer_596,Table,Furniture,North,8,8000,64000,15458.76
10525,2025-12-15,Customer_367,Mobile,Electronics,North,8,20000,160000,30067.66
10526,2025-03-15,Customer_845,Headphones,Accessories,South,7,2500,17500,2048.04
10527,2024-10-17,Customer_346,Mouse,Accessories,South,5,500,2500,337.22
10528,2025-11-29,Customer_781,Smartwatch,Electronics,North,8,10000,80000,17120.93
10529,2025-04-15,Customer_17,Laptop,Electronics,North,2,50000,100000,18645.05
10530,2025-03-14,Customer_208,Monitor,Electronics,South,8,12000,96000,15130.38
10531,2024-10-07,Customer_96,Chair,Furniture,East,3,3000,9000,2057.87
10532,2025-10-26,Customer_170,Chair,Furniture,North,2,3000,6000,859.28
10533,2024-08-27,Customer_440,Keyboard,Accessories,North,5,1000,5000,1017.09
10534,2024-03-20,Customer_136,Mobile,Electronics,South,1,20000,20000,2325.63
10535,2025-12-13,Customer_352,Headphones,Accessories,North,8,2500,20000,1631.58
10536,2024-08-22,Customer_393,Keyboard,Accessories,North,3,1000,3000,483.63
10537,2024-11-02,Customer_141,Mobile,Electronics,West,2,20000,40000,5330.79
10538,2025-07-30,Customer_9,Monitor,Electronics,South,3,12000,36000,3298.68
10539,2025-10-05,Customer_767,Mouse,Accessories,South,6,500,3000,608.44
10540,2024-08-10,Customer_89,Keyboard,Accessories,North,10,1000,10000,1967.16
10541,2025-01-28,Customer_360,Monitor,Electronics,West,2,12000,24000,4325.46
10542,2025-10-22,Customer_87,Table,Furniture,South,3,8000,24000,2930.97
10543,2025-09-14,Customer_292,Headphones,Accessories,North,10,2500,25000,4550.03
10544,2025-06-05,Customer_194,Chair,Furniture,West,4,3000,12000,2016.21
10545,2024-09-02,Customer_507,Chair,Furniture,West,1,3000,3000,639.74
10546,2025-08-31,Customer_73,Mobile,Electronics,North,4,20000,80000,13194.32
10547,2025-08-05,Customer_431,Table,Furniture,East,6,8000,48000,4916.98
10548,2024-03-15,Customer_18,Headphones,Accessories,North,3,2500,7500,1572.48
10549,2024-03-02,Customer_972,Laptop,Electronics,West,5,50000,250000,29169.07
10550,2025-05-28,Customer_786,Headphones,Accessories,West,5,2500,12500,2335.71
10551,2025-07-03,Customer_551,Keyboard,Accessories,South,7,1000,7000,658.09
10552,2025-06-07,Customer_944,Chair,Furniture,South,2,3000,6000,796.11
10553,2025-08-23,Customer_650,Monitor,Electronics,North,9,12000,108000,14639.14
10554,2024-09-01,Customer_60,Chair,Furniture,South,7,3000,21000,4285.95
10555,2025-09-18,Customer_624,Mobile,Electronics,North,7,20000,140000,13960.48
10556,2025-12-25,Customer_141,Chair,Furniture,North,3,3000,9000,902.75
10557,2025-06-19,Customer_530,Monitor,Electronics,East,8,12000,96000,23233.22
10558,2024-10-02,Customer_751,Monitor,Electronics,North,6,12000,72000,7313.63
10559,2024-10-05,Customer_537,Laptop,Electronics,North,6,50000,300000,65162.5
10560,2025-05-23,Customer_467,Chair,Furniture,East,10,3000,30000,5600.42
10561,2024-06-19,Customer_377,Laptop,Electronics,South,8,50000,400000,90436.47
10562,2025-11-21,Customer_741,Chair,Furniture,North,2,3000,6000,1392.15
10563,2024-01-13,Customer_251,Printer,Electronics,North,9,15000,135000,10858.95
10564,2024-06-02,Customer_184,Mouse,Accessories,North,6,500,3000,435.32
10565,2024-09-11,Customer_427,Headphones,Accessories,East,7,2500,17500,2067.93
10566,2024-05-02,Customer_515,Chair,Furniture,North,2,3000,6000,1062.97
10567,2024-02-17,Customer_977,Monitor,Electronics,West,4,12000,48000,10403.4
10568,2024-11-14,Customer_336,Mobile,Electronics,North,8,20000,160000,36356.08
10569,2024-07-24,Customer_299,Headphones,Accessories,East,8,2500,20000,1627.1
10570,2025-08-28,Customer_996,Smartwatch,Electronics,West,4,10000,40000,6354.7
10571,2024-09-08,Customer_155,Printer,Electronics,North,9,15000,135000,28253.07
10572,2024-12-20,Customer_652,Keyboard,Accessories,North,1,1000,1000,119.61
10573,2025-01-20,Customer_870,Table,Furniture,East,1,8000,8000,1672.14
10574,2024-08-31,Customer_430,Mobile,Electronics,West,4,20000,80000,13605.48
10575,2024-04-05,Customer_45,Laptop,Electronics,South,3,50000,150000,30147.14
10576,2025-01-16,Customer_470,Headphones,Accessories,North,7,2500,17500,3485.02
10577,2025-10-14,Customer_840,Smartwatch,Electronics,West,2,10000,20000,3318.45
10578,2025-03-21,Customer_679,Mobile,Electronics,South,10,20000,200000,35305.9
10579,2024-11-18,Customer_949,Printer,Electronics,West,5,15000,75000,9327.63
10580,2024-08-27,Customer_77,Table,Furniture,South,6,8000,48000,7534.5
10581,2024-04-18,Customer_169,Monitor,Electronics,West,10,12000,120000,11823.05
10582,2025-07-02,Customer_367,Mouse,Accessories,South,6,500,3000,447.32
10583,2024-05-02,Customer_93,Mouse,Accessories,South,5,500,2500,396.92
10584,2024-12-01,Customer_152,Chair,Furniture,North,10,3000,30000,2605.68
10585,2024-02-20,Customer_694,Printer,Electronics,East,6,15000,90000,13262.54
10586,2025-02-18,Customer_876,Chair,Furniture,West,3,3000,9000,767.56
10587,2025-04-18,Customer_105,Headphones,Accessories,South,9,2500,22500,2755.69
10588,2024-08-15,Customer_134,Mobile,Electronics,South,1,20000,20000,1809.68
